num_leaves	learning_rate	feature_fraction	bagging_fraction	max_depth	min_data_in_leaf	nrounds	auc
50	0.066	0.5	0.8	100	1	100	0.7786060332691683
100	0.066	0.5	0.8	100	1	100	0.761947957902292
300	0.066	0.5	0.8	100	1	100	0.7197813063764366
50	0.07100000000000001	0.5	0.8	100	1	100	0.7778506103766495
100	0.07100000000000001	0.5	0.8	100	1	100	0.7714928491808317
300	0.07100000000000001	0.5	0.8	100	1	100	0.7194327609259086
50	0.076	0.5	0.8	100	1	100	0.7775743912522614
100	0.076	0.5	0.8	100	1	100	0.7702702917389461
300	0.076	0.5	0.8	100	1	100	0.7148150026308526
50	0.081	0.5	0.8	100	1	100	0.7762242885429004
100	0.081	0.5	0.8	100	1	100	0.7707857315402629
300	0.081	0.5	0.8	100	1	100	0.721753548488061
50	0.08600000000000001	0.5	0.8	100	1	100	0.7807377856148701
100	0.08600000000000001	0.5	0.8	100	1	100	0.7717453497489715
300	0.08600000000000001	0.5	0.8	100	1	100	0.7259929078109935
50	0.091	0.5	0.8	100	1	100	0.77710958194694435
100	0.091	0.5	0.8	100	1	100	0.7767765808338368
300	0.091	0.5	0.8	100	1	100	0.724775689156223
50	0.096	0.5	0.8	100	1	100	0.7768072943955099
100	0.096	0.5	0.8	100	1	100	0.7718247218277233
300	0.096	0.5	0.8	100	1	100	0.712745764601059
50	0.001	0.6	0.8	100	1	100	0.7644622676841288
100	0.001	0.6	0.8	100	1	100	0.7576203903535773
300	0.001	0.6	0.8	100	1	100	0.7127400759048086
50	0.006	0.6	0.8	100	1	100	0.7738141350419083
100	0.006	0.6	0.8	100	1	100	0.7719337049801541
300	0.006	0.6	0.8	100	1	100	0.718412556680117
50	0.011	0.6	0.8	100	1	100	0.7822461854567284
100	0.011	0.6	0.8	100	1	100	0.7779727893768884
300	0.011	0.6	0.8	100	1	100	0.731361088605391
50	0.016	0.6	0.8	100	1	100	0.7804323238295394
100	0.016	0.6	0.8	100	1	100	0.7741460766353205
300	0.016	0.6	0.8	100	1	100	0.7104533965794114
50	0.021	0.6	0.8	100	1	100	0.7828883098640431
100	0.021	0.6	0.8	100	1	100	0.7742428377916053
300	0.021	0.6	0.8	100	1	100	0.7169492893248856
50	0.026000000000000002	0.6	0.8	100	1	100	0.7807135102359142
100	0.026000000000000002	0.6	0.8	100	1	100	0.7739525723759271
300	0.026000000000000002	0.6	0.8	100	1	100	0.7173955256642479
50	0.031	0.6	0.8	100	1	100	0.7774753579155194
100	0.031	0.6	0.8	100	1	100	0.7750193540020985
300	0.031	0.6	0.8	100	1	100	0.7234049419621589
50	0.036000000000000004	0.6	0.8	100	1	100	0.7804174382947255
100	0.036000000000000004	0.6	0.8	100	1	100	0.7786215191417841
300	0.036000000000000004	0.6	0.8	100	1	100	0.7247262372446671
50	0.041	0.6	0.8	100	1	100	0.7838431137711052
100	0.041	0.6	0.8	100	1	100	0.7743987684363408
300	0.041	0.6	0.8	100	1	100	0.7246116042411176
50	0.046	0.6	0.8	100	1	100	0.7810834762807899
100	0.046	0.6	0.8	100	1	100	0.7703910714093948
300	0.046	0.6	0.8	100	1	100	0.7275386819228664
50	0.051000000000000004	0.6	0.8	100	1	100	0.7807452297970205
100	0.051000000000000004	0.6	0.8	100	1	100	0.7726025629572316
300	0.051000000000000004	0.6	0.8	100	1	100	0.7214213754376742
50	0.056	0.6	0.8	100	1	100	0.7775199318351029
100	0.056	0.6	0.8	100	1	100	0.7686172420202457
300	0.056	0.6	0.8	100	1	100	0.7247557769348235
50	0.061	0.6	0.8	100	1	100	0.7775534774405043
100	0.061	0.6	0.8	100	1	100	0.776329821089235
300	0.061	0.6	0.8	100	1	100	0.7186625192589207
50	0.066	0.6	0.8	100	1	100	0.7765213669908845
100	0.066	0.6	0.8	100	1	100	0.7700005697186497
300	0.066	0.6	0.8	100	1	100	0.7262039911411424
50	0.07100000000000001	0.6	0.8	100	1	100	0.7790680807377723
100	0.07100000000000001	0.6	0.8	100	1	100	0.7667452930403877
300	0.07100000000000001	0.6	0.8	100	1	100	0.7200580299865421
50	0.076	0.6	0.8	100	1	100	0.774320312697267
100	0.076	0.6	0.8	100	1	100	0.7704258329885458
300	0.076	0.6	0.8	100	1	100	0.7181675165975492
50	0.081	0.6	0.8	100	1	100	0.7819424313745441
100	0.081	0.6	0.8	100	1	100	0.7734474616826821
300	0.081	0.6	0.8	100	1	100	0.7101437409305967
50	0.08600000000000001	0.6	0.8	100	1	100	0.778625310466754
100	0.08600000000000001	0.6	0.8	100	1	100	0.7693155224112284
300	0.08600000000000001	0.6	0.8	100	1	100	0.7328550680062949
50	0.091	0.6	0.8	100	1	100	0.7783189417524483
100	0.091	0.6	0.8	100	1	100	0.76935245836278765
300	0.091	0.6	0.8	100	1	100	0.7248815911720627
50	0.096	0.6	0.8	100	1	100	0.7788452472574752
100	0.096	0.6	0.8	100	1	100	0.776511874518235
300	0.096	0.6	0.8	100	1	100	0.7199438334876973
50	0.001	0.1	0.8	10	10	100	0.7787761214425566
100	0.001	0.1	0.8	10	10	100	0.7692770541371511
300	0.001	0.1	0.8	10	10	100	0.758502607932623
50	0.006	0.1	0.8	10	10	100	0.7754544457875291
100	0.006	0.1	0.8	10	10	100	0.7718848675253523
300	0.006	0.1	0.8	10	10	100	0.7687746942423047
50	0.011	0.1	0.8	10	10	100	0.7812865778105725
100	0.011	0.1	0.8	10	10	100	0.7717849829146419
300	0.011	0.1	0.8	10	10	100	0.7669702641827691
50	0.016	0.1	0.8	10	10	100	0.7805648044108533
100	0.016	0.1	0.8	10	10	100	0.7668901723300542
300	0.016	0.1	0.8	10	10	100	0.7642251229698771
50	0.021	0.1	0.8	10	10	100	0.7761571393463925
100	0.021	0.1	0.8	10	10	100	0.7662944125003464
300	0.021	0.1	0.8	10	10	100	0.76538478600670945
50	0.026000000000000002	0.1	0.8	10	10	100	0.7839821164792358
100	0.026000000000000002	0.1	0.8	10	10	100	0.7673513782678468
300	0.026000000000000002	0.1	0.8	10	10	100	0.763767418588088
50	0.031	0.1	0.8	10	10	100	0.7785235365260467
100	0.031	0.1	0.8	10	10	100	0.7645254164879197
300	0.031	0.1	0.8	10	10	100	0.763481664137203
50	0.036000000000000004	0.1	0.8	10	10	100	0.77616620408139
100	0.036000000000000004	0.1	0.8	10	10	100	0.7668914414986873
300	0.036000000000000004	0.1	0.8	10	10	100	0.7677461315034626
50	0.041	0.1	0.8	10	10	100	0.7779769498949469
100	0.041	0.1	0.8	10	10	100	0.7636385498770216
300	0.041	0.1	0.8	10	10	100	0.7686671916996667
50	0.046	0.1	0.8	10	10	100	0.7790801975853607
100	0.046	0.1	0.8	10	10	100	0.7710046011441146
300	0.046	0.1	0.8	10	10	100	0.7702234036732557
50	0.051000000000000004	0.1	0.8	10	10	100	0.7759884960871904
100	0.051000000000000004	0.1	0.8	10	10	100	0.7662804991366813
300	0.051000000000000004	0.1	0.8	10	10	100	0.7610913263150753
50	0.056	0.1	0.8	10	10	100	0.77678939745767
100	0.056	0.1	0.8	10	10	100	0.7722419114137075
300	0.056	0.1	0.8	10	10	100	0.7587691784403284
50	0.061	0.1	0.8	10	10	100	0.777016455021242
100	0.061	0.1	0.8	10	10	100	0.7708991201475325
300	0.061	0.1	0.8	10	10	100	0.7595384273165761
50	0.066	0.1	0.8	10	10	100	0.7749455470827147
100	0.066	0.1	0.8	10	10	100	0.7649202627418749
300	0.066	0.1	0.8	10	10	100	0.7726552921182264
50	0.07100000000000001	0.1	0.8	10	10	100	0.7780959406392316
100	0.07100000000000001	0.1	0.8	10	10	100	0.7652490365000204
300	0.07100000000000001	0.1	0.8	10	10	100	0.767837068477625
50	0.076	0.1	0.8	10	10	100	0.7788815310582371
100	0.076	0.1	0.8	10	10	100	0.7756638356058542
300	0.076	0.1	0.8	10	10	100	0.7595880763208442
50	0.081	0.1	0.8	10	10	100	0.7772573677605779
100	0.081	0.1	0.8	10	10	100	0.7699315648650872
300	0.081	0.1	0.8	10	10	100	0.7664665060129072
50	0.08600000000000001	0.1	0.8	10	10	100	0.7765386933301672
100	0.08600000000000001	0.1	0.8	10	10	100	0.7700693480007519
300	0.08600000000000001	0.1	0.8	10	10	100	0.7640864283895549
50	0.091	0.1	0.8	10	10	100	0.7673462997732631
100	0.091	0.1	0.8	10	10	100	0.7714467987606376
300	0.091	0.1	0.8	10	10	100	0.7665007011322664
50	0.096	0.1	0.8	10	10	100	0.7776712007651299
100	0.096	0.1	0.8	10	10	100	0.7662711301584484
300	0.096	0.1	0.8	10	10	100	0.7663272320328068
50	0.001	0.5	0.8	10	10	100	0.7757792482952848
100	0.001	0.5	0.8	10	10	100	0.7657329060279812
300	0.001	0.5	0.8	10	10	100	0.7444498193105925
50	0.006	0.5	0.8	10	10	100	0.7826946395421152
100	0.006	0.5	0.8	10	10	100	0.7645901753317716
300	0.006	0.5	0.8	10	10	100	0.7513019297884439
50	0.011	0.5	0.8	10	10	100	0.7781967860731781
100	0.011	0.5	0.8	10	10	100	0.7585811744936797
300	0.011	0.5	0.8	10	10	100	0.7568324036144102
50	0.016	0.5	0.8	10	10	100	0.7794040059089862
100	0.016	0.5	0.8	10	10	100	0.7600148298634737
300	0.016	0.5	0.8	10	10	100	0.7517597244117995
50	0.021	0.5	0.8	10	10	100	0.7779373916180135
100	0.021	0.5	0.8	10	10	100	0.7628477379368243
300	0.021	0.5	0.8	10	10	100	0.7514026396033991
50	0.026000000000000002	0.5	0.8	10	10	100	0.7763491490884148
100	0.026000000000000002	0.5	0.8	10	10	100	0.7585384101836099
300	0.026000000000000002	0.5	0.8	10	10	100	0.7560041820137202
50	0.031	0.5	0.8	10	10	100	0.7729489485492045
100	0.031	0.5	0.8	10	10	100	0.7521348112345654
300	0.031	0.5	0.8	10	10	100	0.7620070745983343
50	0.036000000000000004	0.5	0.8	10	10	100	0.7777699862174757
100	0.036000000000000004	0.5	0.8	10	10	100	0.7547389860693149
300	0.036000000000000004	0.5	0.8	10	10	100	0.7558926817307833
50	0.041	0.5	0.8	10	10	100	0.7713106902695677
100	0.041	0.5	0.8	10	10	100	0.7601640195707368
300	0.041	0.5	0.8	10	10	100	0.7490731861138565
50	0.046	0.5	0.8	10	10	100	0.7796364404533085
100	0.046	0.5	0.8	10	10	100	0.7623667249327286
300	0.046	0.5	0.8	10	10	100	0.7531596802005571
50	0.051000000000000004	0.5	0.8	10	10	100	0.777820043288894
100	0.051000000000000004	0.5	0.8	10	10	100	0.7611876363289855
300	0.051000000000000004	0.5	0.8	10	10	100	0.75506709302905906
50	0.056	0.5	0.8	10	10	100	0.7800170529374376
100	0.056	0.5	0.8	10	10	100	0.7635303058607519
300	0.056	0.5	0.8	10	10	100	0.7566623408742098
50	0.061	0.5	0.8	10	10	100	0.7764749609578447
100	0.061	0.5	0.8	10	10	100	0.7647415927963426
300	0.061	0.5	0.8	10	10	100	0.7591095556753211
50	0.066	0.5	0.8	10	10	100	0.7768752058736894
100	0.066	0.5	0.8	10	10	100	0.7536234997158551
300	0.066	0.5	0.8	10	10	100	0.7543705985585245
50	0.07100000000000001	0.5	0.8	10	10	100	0.7789987437584012
100	0.07100000000000001	0.5	0.8	10	10	100	0.7624546392979182
300	0.07100000000000001	0.5	0.8	10	10	100	0.7556664612094793
50	0.076	0.5	0.8	10	10	100	0.7744050446609245
100	0.076	0.5	0.8	10	10	100	0.7563193684891151
300	0.076	0.5	0.8	10	10	100	0.7524006487787814
50	0.081	0.5	0.8	10	10	100	0.7788013592920551
100	0.081	0.5	0.8	10	10	100	0.7602372851750816
300	0.081	0.5	0.8	10	10	100	0.7472209145398024
50	0.08600000000000001	0.5	0.8	10	10	100	0.776465787842226
100	0.08600000000000001	0.5	0.8	10	10	100	0.7567505487440802
300	0.08600000000000001	0.5	0.8	10	10	100	0.7575715740091117
50	0.091	0.5	0.8	10	10	100	0.7791430673762657
100	0.091	0.5	0.8	10	10	100	0.759186642691147
300	0.091	0.5	0.8	10	10	100	0.7528962748095888
50	0.096	0.5	0.8	10	10	100	0.7790450176118862
100	0.096	0.5	0.8	10	10	100	0.7598159185500427
300	0.096	0.5	0.8	10	10	100	0.7594465108120511
50	0.001	0.6	0.8	10	10	100	0.7768172120900002
100	0.001	0.6	0.8	10	10	100	0.7476980282516793
300	0.001	0.6	0.8	10	10	100	0.7396447910815159
50	0.006	0.6	0.8	10	10	100	0.7778922005715122
100	0.006	0.6	0.8	10	10	100	0.7590700925553218
300	0.006	0.6	0.8	10	10	100	0.7479026419395329
50	0.011	0.6	0.8	10	10	100	0.7814519378367647
100	0.011	0.6	0.8	10	10	100	0.7621397056963872
300	0.011	0.6	0.8	10	10	100	0.7446515617388239
50	0.016	0.6	0.8	10	10	100	0.783554403312436
100	0.016	0.6	0.8	10	10	100	0.7645467385200296
300	0.016	0.6	0.8	10	10	100	0.7509472940976557
50	0.021	0.6	0.8	10	10	100	0.7709971874308641
100	0.021	0.6	0.8	10	10	100	0.753723805331732
300	0.021	0.6	0.8	10	10	100	0.7545892660644123
50	0.026000000000000002	0.6	0.8	10	10	100	0.7779315369670771
100	0.026000000000000002	0.6	0.8	10	10	100	0.754858143542325
300	0.026000000000000002	0.6	0.8	10	10	100	0.7560275867113695
50	0.031	0.6	0.8	10	10	100	0.7775511946326354
100	0.031	0.6	0.8	10	10	100	0.757680831129304
300	0.031	0.6	0.8	10	10	100	0.76028538486718
50	0.036000000000000004	0.6	0.8	10	10	100	0.7775194984641516
100	0.036000000000000004	0.6	0.8	10	10	100	0.7628401094517989
300	0.036000000000000004	0.6	0.8	10	10	100	0.7585146579545304
50	0.041	0.6	0.8	10	10	100	0.7774001138499324
100	0.041	0.6	0.8	10	10	100	0.7597649389372582
300	0.041	0.6	0.8	10	10	100	0.7458933491106077
50	0.046	0.6	0.8	10	10	100	0.7777843522857447
100	0.046	0.6	0.8	10	10	100	0.7570656278641559
300	0.046	0.6	0.8	10	10	100	0.7537272763665349
50	0.051000000000000004	0.6	0.8	10	10	100	0.7783740881361647
100	0.051000000000000004	0.6	0.8	10	10	100	0.7665507468326181
300	0.051000000000000004	0.6	0.8	10	10	100	0.7497521461968468
50	0.056	0.6	0.8	10	10	100	0.7819984928081046
100	0.056	0.6	0.8	10	10	100	0.7597616481912624
300	0.056	0.6	0.8	10	10	100	0.7578002826979247
50	0.061	0.6	0.8	10	10	100	0.7801386883475774
100	0.061	0.6	0.8	10	10	100	0.7608706798956487
300	0.061	0.6	0.8	10	10	100	0.7605698891773711
50	0.066	0.6	0.8	10	10	100	0.7802240738861704
100	0.066	0.6	0.8	10	10	100	0.7608293218168979
300	0.066	0.6	0.8	10	10	100	0.7488091303806247
50	0.07100000000000001	0.6	0.8	10	10	100	0.7753535167461705
100	0.07100000000000001	0.6	0.8	10	10	100	0.7574186120220462
300	0.07100000000000001	0.6	0.8	10	10	100	0.7547669024129823
50	0.076	0.6	0.8	10	10	100	0.7746282868635014
100	0.076	0.6	0.8	10	10	100	0.7548451355161474
300	0.076	0.6	0.8	10	10	100	0.7507888370167618
50	0.081	0.6	0.8	10	10	100	0.7732040325748492
100	0.081	0.6	0.8	10	10	100	0.7614383142814479
300	0.081	0.6	0.8	10	10	100	0.7524428106291696
50	0.08600000000000001	0.6	0.8	10	10	100	0.7798010808010746
100	0.08600000000000001	0.6	0.8	10	10	100	0.7590423368928721
300	0.08600000000000001	0.6	0.8	10	10	100	0.7526647297387274
50	0.091	0.6	0.8	10	10	100	0.7764276839122217
100	0.091	0.6	0.8	10	10	100	0.7642805429545734
300	0.091	0.6	0.8	10	10	100	0.7565514717198276
50	0.096	0.6	0.8	10	10	100	0.778238945933635
100	0.096	0.6	0.8	10	10	100	0.7616737951878388
300	0.096	0.6	0.8	10	10	100	0.7542406945677894
50	0.001	0.1	0.8	50	10	100	0.7741222196917416
100	0.001	0.1	0.8	50	10	100	0.7722208754339209
300	0.001	0.1	0.8	50	10	100	0.7603339622287607
50	0.006	0.1	0.8	50	10	100	0.7758089508525957
100	0.006	0.1	0.8	50	10	100	0.7693693471929685
300	0.006	0.1	0.8	50	10	100	0.7583182986593804
50	0.011	0.1	0.8	50	10	100	0.7767410000285611
100	0.011	0.1	0.8	50	10	100	0.7725785000413088
300	0.011	0.1	0.8	50	10	100	0.7590595561265377
50	0.016	0.1	0.8	50	10	100	0.7816829544827467
100	0.016	0.1	0.8	50	10	100	0.7686519444017366
300	0.016	0.1	0.8	50	10	100	0.7552893577457441
50	0.021	0.1	0.8	50	10	100	0.7811803422292987
100	0.021	0.1	0.8	50	10	100	0.7720490963818915
300	0.021	0.1	0.8	50	10	100	0.7594363357774835
50	0.026000000000000002	0.1	0.8	50	10	100	0.7760764607653156
100	0.026000000000000002	0.1	0.8	50	10	100	0.7701073855925751
300	0.026000000000000002	0.1	0.8	50	10	100	0.7628991502684301
50	0.031	0.1	0.8	50	10	100	0.7794097123442691
100	0.031	0.1	0.8	50	10	100	0.7678504128943212
300	0.031	0.1	0.8	50	10	100	0.7598806801403188
50	0.036000000000000004	0.1	0.8	50	10	100	0.7811312736365074
100	0.036000000000000004	0.1	0.8	50	10	100	0.7722201566019284
300	0.036000000000000004	0.1	0.8	50	10	100	0.7622632224737329
50	0.041	0.1	0.8	50	10	100	0.7809204000924787
100	0.041	0.1	0.8	50	10	100	0.7729972983184724
300	0.041	0.1	0.8	50	10	100	0.754088370860387
50	0.046	0.1	0.8	50	10	100	0.7762324433661613
100	0.046	0.1	0.8	50	10	100	0.7689068221831942
300	0.046	0.1	0.8	50	10	100	0.7552458334787762
50	0.051000000000000004	0.1	0.8	50	10	100	0.7752287705415238
100	0.051000000000000004	0.1	0.8	50	10	100	0.7715195853839034
300	0.051000000000000004	0.1	0.8	50	10	100	0.7615618510886342
50	0.056	0.1	0.8	50	10	100	0.7769495428624077
100	0.056	0.1	0.8	50	10	100	0.7683390663051253
300	0.056	0.1	0.8	50	10	100	0.760092957120559
50	0.061	0.1	0.8	50	10	100	0.7773901628336205
100	0.061	0.1	0.8	50	10	100	0.7720446433506959
300	0.061	0.1	0.8	50	10	100	0.7597240794560219
50	0.066	0.1	0.8	50	10	100	0.7756759218559718
100	0.066	0.1	0.8	50	10	100	0.7704210855991752
300	0.066	0.1	0.8	50	10	100	0.7575220603532237
50	0.07100000000000001	0.1	0.8	50	10	100	0.7776769492683892
100	0.07100000000000001	0.1	0.8	50	10	100	0.7701156206228393
300	0.07100000000000001	0.1	0.8	50	10	100	0.7554956684071779
50	0.076	0.1	0.8	50	10	100	0.7729471666774601
100	0.076	0.1	0.8	50	10	100	0.7725854062012616
300	0.076	0.1	0.8	50	10	100	0.7502693952798913
50	0.081	0.1	0.8	50	10	100	0.775375393002019
100	0.081	0.1	0.8	50	10	100	0.7750953069595334
300	0.081	0.1	0.8	50	10	100	0.7566025202236062
50	0.08600000000000001	0.1	0.8	50	10	100	0.7749410758133958
100	0.08600000000000001	0.1	0.8	50	10	100	0.7787477387395337
300	0.08600000000000001	0.1	0.8	50	10	100	0.7552751862466783
50	0.091	0.1	0.8	50	10	100	0.7779935772073399
100	0.091	0.1	0.8	50	10	100	0.7689786353742828
300	0.091	0.1	0.8	50	10	100	0.7583978865246869
50	0.096	0.1	0.8	50	10	100	0.7768055515439126
100	0.096	0.1	0.8	50	10	100	0.7681224925793314
300	0.096	0.1	0.8	50	10	100	0.7540391022940338
50	0.001	0.5	0.8	50	10	100	0.7745748611156925
100	0.001	0.5	0.8	50	10	100	0.7689709695085877
300	0.001	0.5	0.8	50	10	100	0.7337042911425288
50	0.006	0.5	0.8	50	10	100	0.7813817736743451
100	0.006	0.5	0.8	50	10	100	0.7685533918545576
300	0.006	0.5	0.8	50	10	100	0.7409668970597741
50	0.011	0.5	0.8	50	10	100	0.7820012113924814
100	0.011	0.5	0.8	50	10	100	0.7696969624592725
300	0.011	0.5	0.8	50	10	100	0.7406638847632397
50	0.016	0.5	0.8	50	10	100	0.7744794480283024
100	0.016	0.5	0.8	50	10	100	0.7687932272805078
300	0.016	0.5	0.8	50	10	100	0.7415577838889024
50	0.021	0.5	0.8	50	10	100	0.776024049019113
100	0.021	0.5	0.8	50	10	100	0.7709025642960228
300	0.021	0.5	0.8	50	10	100	0.7348013484904848
50	0.026000000000000002	0.5	0.8	50	10	100	0.7819502345269355
100	0.026000000000000002	0.5	0.8	50	10	100	0.7791498194362592
300	0.026000000000000002	0.5	0.8	50	10	100	0.7382699383938293
50	0.031	0.5	0.8	50	10	100	0.7777673595382419
100	0.031	0.5	0.8	50	10	100	0.7659640544076358
300	0.031	0.5	0.8	50	10	100	0.742212445675853
50	0.036000000000000004	0.5	0.8	50	10	100	0.779921526958865
100	0.036000000000000004	0.5	0.8	50	10	100	0.769726896914822
300	0.036000000000000004	0.5	0.8	50	10	100	0.7251746671744566
50	0.041	0.5	0.8	50	10	100	0.7777235449180104
100	0.041	0.5	0.8	50	10	100	0.7741472502870546
300	0.041	0.5	0.8	50	10	100	0.740179047378495
50	0.046	0.5	0.8	50	10	100	0.7814126820183893
100	0.046	0.5	0.8	50	10	100	0.7672117635075034
300	0.046	0.5	0.8	50	10	100	0.7352934931826687
50	0.051000000000000004	0.5	0.8	50	10	100	0.7810594532875991
100	0.051000000000000004	0.5	0.8	50	10	100	0.7639289644630498
300	0.051000000000000004	0.5	0.8	50	10	100	0.7361956142375589
50	0.056	0.5	0.8	50	10	100	0.780367002045857
100	0.056	0.5	0.8	50	10	100	0.7651801270463644
300	0.056	0.5	0.8	50	10	100	0.7401063270898182
50	0.061	0.5	0.8	50	10	100	0.7748939959146663
100	0.061	0.5	0.8	50	10	100	0.7626672338903319
300	0.061	0.5	0.8	50	10	100	0.7413488574390052
50	0.066	0.5	0.8	50	10	100	0.7724268202769945
100	0.066	0.5	0.8	50	10	100	0.7645989509961242
300	0.066	0.5	0.8	50	10	100	0.7327953449964014
50	0.07100000000000001	0.5	0.8	50	10	100	0.773436925270803
100	0.07100000000000001	0.5	0.8	50	10	100	0.7656116013381495
300	0.07100000000000001	0.5	0.8	50	10	100	0.7395138245141709
50	0.076	0.5	0.8	50	10	100	0.7764933673326045
100	0.076	0.5	0.8	50	10	100	0.7666479959770227
300	0.076	0.5	0.8	50	10	100	0.7410624321227999
50	0.081	0.5	0.8	50	10	100	0.7723564535583913
100	0.081	0.5	0.8	50	10	100	0.7620219202935731
300	0.081	0.5	0.8	50	10	100	0.7359756934037063
50	0.08600000000000001	0.5	0.8	50	10	100	0.7795935660276926
100	0.08600000000000001	0.5	0.8	50	10	100	0.7668689155375001
300	0.08600000000000001	0.5	0.8	50	10	100	0.7402667932265519
50	0.091	0.5	0.8	50	10	100	0.779391820847283
100	0.091	0.5	0.8	50	10	100	0.7650760187410114
300	0.091	0.5	0.8	50	10	100	0.7411306502367484
50	0.096	0.5	0.8	50	10	100	0.7793870943482036
100	0.096	0.5	0.8	50	10	100	0.7671644158851237
300	0.096	0.5	0.8	50	10	100	0.7371219390426763
50	0.001	0.6	0.8	50	10	100	0.769958432707394
100	0.001	0.6	0.8	50	10	100	0.75826313396859
300	0.001	0.6	0.8	50	10	100	0.726434725319555
50	0.006	0.6	0.8	50	10	100	0.7722087258367891
100	0.006	0.6	0.8	50	10	100	0.77274523124583006
300	0.006	0.6	0.8	50	10	100	0.7394636054737145
50	0.011	0.6	0.8	50	10	100	0.7797459522108983
100	0.011	0.6	0.8	50	10	100	0.7696188062373381
300	0.011	0.6	0.8	50	10	100	0.7299753011263647
50	0.016	0.6	0.8	50	10	100	0.7802041264537903
100	0.016	0.6	0.8	50	10	100	0.7667804571727784
300	0.016	0.6	0.8	50	10	100	0.7407330219721489
50	0.021	0.6	0.8	50	10	100	0.7800824410978124
100	0.021	0.6	0.8	50	10	100	0.7622016998482003
300	0.021	0.6	0.8	50	10	100	0.7413385258393744
50	0.026000000000000002	0.6	0.8	50	10	100	0.7788546247027951
100	0.026000000000000002	0.6	0.8	50	10	100	0.7650807713888246
300	0.026000000000000002	0.6	0.8	50	10	100	0.7424804685480786
50	0.031	0.6	0.8	50	10	100	0.7799529595552553
100	0.031	0.6	0.8	50	10	100	0.7591999149616477
300	0.031	0.6	0.8	50	10	100	0.7460652397421976
50	0.036000000000000004	0.6	0.8	50	10	100	0.7807410263427863
100	0.036000000000000004	0.6	0.8	50	10	100	0.7666019842612811
300	0.036000000000000004	0.6	0.8	50	10	100	0.7376965806173759
50	0.041	0.6	0.8	50	10	100	0.7779497698579803
100	0.041	0.6	0.8	50	10	100	0.7665208510620629
300	0.041	0.6	0.8	50	10	100	0.743986893553963
50	0.046	0.6	0.8	50	10	100	0.7773517114257393
100	0.046	0.6	0.8	50	10	100	0.7726115314685127
300	0.046	0.6	0.8	50	10	100	0.7470180376752477
50	0.051000000000000004	0.6	0.8	50	10	100	0.7776466838881309
100	0.051000000000000004	0.6	0.8	50	10	100	0.76387738046064535
300	0.051000000000000004	0.6	0.8	50	10	100	0.7298120220848588
50	0.056	0.6	0.8	50	10	100	0.7769463170850922
100	0.056	0.6	0.8	50	10	100	0.7633655317039891
300	0.056	0.6	0.8	50	10	100	0.7423231729645114
50	0.061	0.6	0.8	50	10	100	0.7756416174670815
100	0.061	0.6	0.8	50	10	100	0.7646285306604093
300	0.061	0.6	0.8	50	10	100	0.7426813235764602
50	0.066	0.6	0.8	50	10	100	0.7754874798274495
100	0.066	0.6	0.8	50	10	100	0.7720571614501759
300	0.066	0.6	0.8	50	10	100	0.7388906133367951
50	0.07100000000000001	0.6	0.8	50	10	100	0.7788243489747636
100	0.07100000000000001	0.6	0.8	50	10	100	0.7737434805693678
300	0.07100000000000001	0.6	0.8	50	10	100	0.7421132422518006
50	0.076	0.6	0.8	50	10	100	0.7798697208831645
100	0.076	0.6	0.8	50	10	100	0.764852937194588
300	0.076	0.6	0.8	50	10	100	0.7385217872664064
50	0.081	0.6	0.8	50	10	100	0.7798797724712276
100	0.081	0.6	0.8	50	10	100	0.7652934163126234
300	0.081	0.6	0.8	50	10	100	0.7368579205102781
50	0.08600000000000001	0.6	0.8	50	10	100	0.780203860613781
100	0.08600000000000001	0.6	0.8	50	10	100	0.7635291499906586
300	0.08600000000000001	0.6	0.8	50	10	100	0.7390481486999445
50	0.091	0.6	0.8	50	10	100	0.7774216329648802
100	0.091	0.6	0.8	50	10	100	0.7710324715639298
300	0.091	0.6	0.8	50	10	100	0.7378787698996311
50	0.096	0.6	0.8	50	10	100	0.7774259475298316
100	0.096	0.6	0.8	50	10	100	0.7597315193935842
300	0.096	0.6	0.8	50	10	100	0.7350789435015551
50	0.001	0.1	0.8	100	10	100	0.7832910939427848
100	0.001	0.1	0.8	100	10	100	0.7774989151850968
300	0.001	0.1	0.8	100	10	100	0.7552062276521451
50	0.006	0.1	0.8	100	10	100	0.7801527345809781
100	0.006	0.1	0.8	100	10	100	0.7723633080274268
300	0.006	0.1	0.8	100	10	100	0.7605280982057221
50	0.011	0.1	0.8	100	10	100	0.7779679218295599
100	0.011	0.1	0.8	100	10	100	0.7751799371777218
300	0.011	0.1	0.8	100	10	100	0.7531812521902979
50	0.016	0.1	0.8	100	10	100	0.783397537211153
100	0.016	0.1	0.8	100	10	100	0.7714332347279242
300	0.016	0.1	0.8	100	10	100	0.760617705101121
50	0.021	0.1	0.8	100	10	100	0.7787948545494917
100	0.021	0.1	0.8	100	10	100	0.7717942316952813
300	0.021	0.1	0.8	100	10	100	0.756345875964803
50	0.026000000000000002	0.1	0.8	100	10	100	0.7805974357094462
100	0.026000000000000002	0.1	0.8	100	10	100	0.767701705927031
300	0.026000000000000002	0.1	0.8	100	10	100	0.7589060746565374
50	0.031	0.1	0.8	100	10	100	0.7760151654087729
100	0.031	0.1	0.8	100	10	100	0.7661815315211383
300	0.031	0.1	0.8	100	10	100	0.7558854400706909
